PSize;OD;thk;BendAngle;BendRadius
DN100;114.3;11.1252;45;152.4
DN125;141.3002;12.7;45;190.5
DN150;168.275;14.2748;45;228.6
DN200;219.075;18.2626;45;304.8
DN250;273.05;21.4376;45;381
DN300;323.85;25.4;45;457.2
DN350;355.6;27.7876;45;533.4
DN400;406.4;30.9626;45;609.6
DN450;457.2;34.925;45;685.8
DN500;508;38.1;45;762
DN550;558.8;41.275;45;838.2
DN600;609.6;46.0248;45;914.4
